TransactionAmount,TransactionHour,DayOfWeek,IsWeekend,CustomerHistory,MerchantRisk,LocationMismatch,DeviceChange,Velocity_1h,Velocity_24h,AvgTransaction,CustomerAge,AccountAgeDays,PotentialFraud
56.55370667803366,12,3,1,55.03673501247238,1,0,0,0.2780252675159898,35.837885065752026,34.05978158125498,39,667.2037855946278,0
34.42229925539415,14,6,0,31.662306165628763,2,0,0,1.6275511420557984,1.6648540606465003,103.64365414080387,59,176.42521159820362,0
94.63708738997987,9,2,1,43.28538010160557,1,0,0,5.8516160638995895,13.21735497877455,84.7952173149619,75,30.173770067558923,0
15.023452872733866,15,6,1,34.21109279518025,3,0,0,1.072279199825515,0.00410373630916263,43.42140842521812,63,76.89985404123865,0
34.551551200240226,6,6,0,58.66979434897045,1,0,1,0.7918478414539465,9.067926552586009,55.94413469485755,26,910.9880654381867,0
45.6277218220847,16,6,0,33.87864882500391,2,0,1,1.86631090640023,24.762601858758785,81.83258517794938,37,656.919542665756,0
60.893468785977504,22,3,0,40.542971553007135,4,0,0,5.331378478496701,3.3958480737817203,107.71595047892524,76,545.8205884077677,0
153.7936011030912,20,7,0,24.311392511848005,1,0,0,3.627124865745492,2.05212742495491,124.38581610555553,38,70.0040645638881,0
22.273586212869027,21,4,0,47.35825988961713,2,1,0,10.800084878319376,10.54633092607772,75.97623862864529,27,510.7293656023926,1
72.20291550331277,6,6,1,53.53509586604099,1,0,0,0.045654302855875094,12.468852020033179,39.060539783918585,39,739.538996951778,0
89.75047213097605,13,1,0,-3.6957609423498496,2,0,0,0.23950076483282945,11.648499131108508,87.15395420971383,46,985.2101667671448,0
4.756384975640855,14,7,1,55.19147122960442,2,0,0,1.8804895218229811,3.846583968691644,133.54647197097054,26,6.659796215639582,0
93.533302064961,20,5,0,49.08599537806441,2,0,0,3.4360120152458706,2.906229287461431,31.317547840324558,78,576.7588418615454,0
18.696125197741644,6,3,0,34.70016102487745,2,0,0,0.6716290643713478,31.21721890416491,51.36213052133206,22,9.641185684017973,0
6.726393087930424,8,2,0,90.57257848539746,4,0,0,0.5467986840692606,25.678471595464195,98.32893032739929,57,613.5743949250927,0
297.3687793506931,18,3,0,69.1695305520951,1,0,1,3.092699003596211,6.112292044117772,84.60797405762499,28,504.78087260268836,0
337.06303424611724,15,2,1,28.07195027697197,1,0,0,0.11606740174359165,18.720623407446965,63.64940815205596,18,80.28856266840056,0
165.23315728128767,7,3,0,66.7647375914228,4,0,0,0.9221120298740585,6.020704539762938,86.60341619904356,70,726.4773019618581,0
36.32878599687583,17,2,0,74.88996152042115,2,0,0,1.4096672945233455,5.523232250552198,109.32635605562946,59,35.39775738072261,0
10.277731500250624,22,6,0,52.64041845235114,4,0,0,1.6435466158460248,1.7050715956002995,77.04990973422503,18,875.4972065489239,0
115.27507630986618,17,4,0,57.22884073894651,2,0,0,2.6084347596698922,5.558335484902193,74.4197691712371,75,151.85779239395467,0
58.009084258539836,19,2,0,56.76693333843182,3,0,0,0.8765316046155375,7.709291459377752,97.6707250977715,79,583.7430766015462,0
13.015223395444863,6,2,0,8.283682821534228,2,0,1,1.8970305431516559,0.22761414169434976,71.88455354287412,71,1286.4713260884669,0
68.35472281341501,2,1,1,46.262608062992015,3,0,0,1.7607636028204803,5.871902521073249,114.2757068263439,56,207.62669723576258,0
3.4993721443479084,17,2,0,45.22174316031943,4,0,0,1.5864482495875951,15.20311441478238,140.80219035453055,77,349.4760763683293,0
240.04228873930236,9,1,1,78.60311273119757,2,0,0,2.0459892608348653,11.395782197163232,53.21174095611014,63,310.9885055740953,1
29.94577768406861,6,5,0,56.67455727123746,1,0,0,0.6007220125269065,10.082881243985009,42.49923401647853,22,85.75689527498776,0
108.62557985649804,16,6,0,44.047780757666104,1,0,0,0.17689482300862205,24.030180848313275,91.1515771607013,66,446.1797050945812,0
37.354658165762366,13,1,0,48.197505180179775,1,0,1,0.2540121368202066,0.18196567722321363,41.43486430916293,39,679.3433295884176,0
73.41108959092286,23,4,0,70.46771163254803,1,0,1,0.5087070673411042,8.14292932747893,40.922675631393886,43,1243.7038609744595,1
79.12237979817975,2,7,0,46.30830673509369,1,0,0,1.3870862599662876,15.481022418713742,18.523826890284745,70,951.2425143468415,0
20.438859950790576,11,6,0,36.03608933816782,2,0,0,3.670704980823026,7.7943601726563285,68.53243257284375,23,356.69471956248793,0
349.28071327362267,12,1,0,44.485956141582676,2,0,0,2.4165865287627586,3.9140770685711668,79.0102909151825,49,634.7308297985394,1
149.22453771381407,1,6,0,68.81392287645365,2,0,0,3.112179202001936,1.4647255813141538,64.47911032573302,65,806.6813355513796,0
280.50944192915824,2,6,0,59.92329811195873,2,0,1,0.8645700070949407,21.8536285292026,121.70999550596514,28,340.1043363476787,1
225.21519975341965,4,6,1,50.88535946698228,1,0,0,1.037224191785453,6.3631778423913055,119.47661801138352,27,61.32543507692785,1
91.1054412383275,10,5,0,53.8307859888966,1,0,0,1.000700980072791,21.046789179097296,137.8653189206527,64,288.0651203376653,0
254.9435379269405,7,4,0,38.80515052809036,1,0,0,0.4260725655639493,8.815321767443516,81.39585397801126,56,924.0951952236184,0
9.265545895311563,22,3,0,46.12101199114693,2,0,0,0.12634111848809473,11.21447386099571,115.51457175532329,72,453.9646498827563,0
21.813469463126744,22,3,0,36.733913564509656,1,0,1,1.7876699839369223,16.3097392851105,89.2655794636146,51,644.5082900825279,1
4.628196568683196,11,1,0,44.104414314005126,1,0,0,9.059510200782091,10.763290482856556,86.25146937558863,48,102.44804068250258,1
39.35320868030868,6,6,0,76.9235652725325,2,0,0,0.3650344437508673,5.075889352962612,65.97841774113616,29,1666.8315416420696,0
49.21302917942186,14,1,0,28.442563772456204,3,0,0,0.0956194117400638,7.2079258540738325,12.105596277345683,68,258.8248688226849,0
31.65604432088257,23,5,0,36.225646671541696,1,0,0,3.024002552319278,16.24782666674772,99.11874365041969,61,530.1318279068158,0
176.45578652409338,16,5,0,24.914022741284963,2,0,0,0.5822720788942033,4.678464318667654,114.62408709584071,33,9.526304156582773,0
44.12269995298701,3,2,0,20.581824856248033,2,0,0,3.539727542606882,4.9122147493741295,34.23146215105251,55,68.09274854020042,0
32.98028401342492,21,5,0,46.26456171609417,3,0,0,2.4343637696472067,1.0058318535846738,79.70904013452176,20,761.7087149287182,0
78.2407083207746,12,2,0,37.64781636398427,4,0,0,5.825487647253242,24.602269374378828,109.74941505243709,19,1720.5325021240876,1
15.189814782062886,17,4,0,85.23377861584385,1,0,0,1.05163229721533,0.9545013603772751,69.21503670063746,69,192.8719443094303,0
162.04835957747312,0,1,1,44.34306907644413,1,1,0,2.1692403101710362,10.447185341382145,115.79311019996804,22,18.944781932332706,1
7.747586881130901,15,7,0,75.78793726860049,4,0,0,1.2504342623729647,5.330618237643874,75.79150899927895,28,223.8210428987995,0
433.41463395873194,12,4,0,69.36012949881267,2,0,0,1.9916892285057688,5.202354076709824,64.24524407905218,75,8.811249194870042,0
147.94837762415114,9,5,0,45.820916895519716,2,0,0,1.1942160094673746,11.380347522784199,117.508607388237,42,106.82753747449922,0
22.153944050588596,11,4,1,92.20271164171245,2,0,0,0.4180677414204575,0.6945054687922771,51.987387915797086,52,698.1158164377161,0
0.5537420375935475,1,4,0,55.37067972929617,2,0,0,1.4181361603312204,9.006777092953474,58.25287904525621,52,1383.0123412336432,0
168.9896777486126,22,4,0,80.26018532007978,4,0,0,1.5040295498162755,14.785490719059256,53.13362345848081,39,45.75569856511663,0
122.70959073870446,2,5,0,77.93193783162528,5,0,1,3.32782883320009,17.614985322976324,45.72214191538211,54,408.1104698838312,1
130.5662908787999,9,7,0,58.29295970209566,3,0,0,2.659984627043006,1.8696880581994255,84.59101752123165,39,146.4349839192601,0
147.52145260435134,1,6,0,65.02261695611702,1,1,0,2.180048288803956,22.771030367614312,64.61196194664491,72,74.86472399273062,1
7.692926551379635,22,4,0,62.48142830238952,4,0,0,0.24069360358934191,10.675383974162392,94.65839289249372,28,123.57740781180298,1
44.38926724162325,12,2,1,27.114771372165837,1,0,0,2.550338279484294,21.358409094433544,27.96078993405426,49,431.094335536887,0
12.315010460444965,12,5,0,51.14580708906033,1,1,0,1.3875153591711755,6.6413360869684865,46.32355728486751,52,33.67630592641867,1
198.85295716582226,17,4,1,71.48494467889321,4,0,0,4.49051129178969,7.809589034075168,81.5473726857911,48,284.7737438449144,0
97.63011917123741,2,7,1,80.52372634723324,1,0,0,5.048233241896302,25.137787919089504,124.0904179161115,62,72.64460912901137,0
40.1818801251301,6,6,0,35.58720656336101,1,0,0,0.11347213911877813,23.016809354144474,91.35506446752562,70,159.19234027249618,1
6.566806580478289,13,5,0,60.57662603626039,1,0,0,3.436738038527837,5.944987124438185,62.31828215448671,25,105.82636825307343,0
37.24883504103537,19,3,0,53.01740426555069,4,1,0,0.07685262962158387,3.2077378887144197,35.314059398591084,37,1072.685981475718,1
39.331421318413135,16,6,0,47.64251870836809,2,1,0,0.9151057276616221,4.995073091684502,60.56461854781719,59,615.5201409102475,0
130.7875783957741,20,2,0,57.12005258450053,2,0,0,1.5630825561171362,4.906379864939484,78.72547632371538,51,1014.231948552611,0
101.488935892602,11,4,1,54.359948213322745,1,0,0,0.3205741347991925,3.3808716489211417,9.269243178707313,21,241.8183368003042,0
218.22519124015147,15,7,1,60.82815137745176,3,0,1,2.743314516713594,3.1276688786534668,43.598897892562555,35,188.01143170847968,1
63.90661333763098,23,3,0,78.83433521900105,3,0,0,0.016779600656832646,19.73734228817092,57.87332106059083,68,239.4916691297573,0
12.73723936155019,11,7,0,65.68255181729401,1,0,0,0.36928621525955835,0.7242223147368448,72.27774178445117,21,9.361185311237177,0
124.91263443165994,14,3,1,56.21182517745405,2,0,1,1.7387991672629306,11.319969528829091,78.36990560753887,37,644.9546980040617,0
143.0392753076864,9,5,1,87.29250113646158,1,1,0,2.506238998350803,1.8973301567705534,61.67396665378595,75,215.2164555180533,0
82.38874948858287,6,3,1,72.19859191760672,5,1,0,4.969247844172475,4.223659665038688,95.17619546608752,26,187.9462138383484,1
147.38899667213644,19,2,0,48.15203122793303,2,0,0,2.4449298146241505,0.6351827817295681,83.74120709091395,33,455.8270804139837,0
68.0814731510278,4,2,0,25.657591952941896,4,0,1,2.2281378807833336,3.1467463159516393,68.8981014648446,43,286.57211577648104,1
73.9678838777267,0,1,0,30.24338638159069,1,0,1,1.0028767984015738,14.628345180666829,99.31326142813796,55,1977.5531582299132,0
55.781419390842736,16,2,0,68.66464896631268,3,0,0,0.0025705022165520577,21.629564164310647,96.858218495304,42,220.22477692422603,0
2.574777399011373,2,6,0,37.39375041494037,3,0,0,0.25602872744784316,2.5042116551909146,36.38604347761182,21,475.8240535388276,1
11.416743519186584,12,3,0,29.83889045776104,2,0,0,1.52952072737393,6.227778900557308,79.03917292524065,58,186.72972419219758,0
3.1933681293053824,13,2,0,34.83829346625601,5,0,0,2.2486596505706125,6.354898706262965,106.70781594401602,76,2333.2558560506454,0
101.17295509275495,23,5,0,36.252313758186,1,0,0,1.0806746289457896,20.6810845052591,111.72467837906535,62,294.49362390483765,0
37.73967087950999,17,7,0,67.01295335564502,1,0,0,2.6237026901244773,14.388476189314854,91.1272637190586,58,502.7369748930034,0
71.04371771341901,3,7,0,46.86515848435448,2,1,0,1.4757130058001913,7.196497277487081,73.0013431476082,55,67.75047744271811,0
238.12655298459754,17,1,0,22.552507994011886,3,0,0,0.15414267692102354,11.109294356516097,92.63959382697308,70,660.2986585339704,1
28.673882298329833,4,7,0,50.62089795524713,2,0,0,0.426426666494795,18.79640668173544,104.23320293875351,36,156.8146087011262,0
52.82819748826726,15,3,0,54.44532264896483,1,0,0,3.6651407181692206,0.09584741254990228,83.47495847028694,31,297.6594077777759,0
140.87491475385835,0,1,1,40.41326277118297,2,0,0,2.5813338932755387,5.1565397995651665,86.85812436735262,38,1073.3596381168052,0
25.980515691739402,20,3,0,73.117701683854,1,1,1,4.503061407521523,23.777739120363,72.50590536994042,32,1762.5733838053766,1
8.010427855017637,13,5,0,41.58122228615431,2,0,0,0.2501227276081484,13.482783380988927,39.8964439674896,20,276.32067211504693,0
34.21403038870571,14,1,0,72.166753732743,2,0,0,9.255349983238926,7.827248462003128,74.76907639243534,54,900.3072839356552,0
17.580835850006284,8,4,1,61.935655593499526,3,0,0,0.4699432407532499,7.542665446908369,59.686581623583976,70,27.412390085213083,0
265.4950085880625,14,6,0,68.53211016088814,1,0,0,0.023699617538341683,4.273581681720071,59.78235867010876,67,940.5381210235211,0
165.08870804845694,16,6,0,28.028983183872104,2,0,1,11.922211394875937,7.35054208602718,123.0150346748047,63,496.4648473476135,0
100.34941905205311,23,3,0,51.96620384476205,1,0,0,0.6599933758786732,10.653222023432827,108.546721331915,33,335.40542055136814,0
205.1519730520813,3,7,0,48.94343990850462,1,0,0,2.2053578073750444,5.419088032498039,29.19502727494782,31,1103.4725071572957,1
162.79689407405564,11,4,0,21.559869501849338,3,0,0,0.388826286562516,12.522990884769511,47.453636711709805,26,933.2540806278761,0
20.649547635863907,4,1,0,72.10121459605818,4,0,0,1.7360896801554673,19.749534427416105,69.09313866342295,64,176.16014529089503,0
223.0813405235561,4,4,1,33.651982061853005,1,0,0,4.687543192349008,1.6804576042955248,60.78103309592113,24,783.8802595632816,0
77.5099901966172,10,4,0,37.808643423280344,3,0,0,0.771857877995389,6.006537327822011,89.52254820511374,31,52.3975231508659,0
164.73482913035662,5,7,1,29.733683288045484,4,0,0,2.2188650904226814,5.2428258265559355,42.69244766578395,23,865.1363685344703,0
226.42426492862313,6,1,1,64.02372652140747,3,0,0,0.41627242572357687,11.630381891067598,108.75595883895845,38,562.6664909229144,0
38.27307164183185,23,5,0,19.481405624548085,1,0,0,1.960567596764842,2.8750537507425458,78.67983365174523,32,45.98436634355207,0
11.659216012385084,13,7,1,62.35749600929136,5,0,1,0.8203032006079857,10.223484765181755,69.78463865866469,69,574.5532251302023,0
25.868674613938136,23,4,0,70.89027972486922,1,0,0,0.4745058911216644,20.995564302534362,79.57041671852681,25,434.36885284170546,0
55.70576927486144,10,4,0,60.743568552515214,1,0,1,0.7513720312460566,5.415109733027736,67.47475779454905,51,451.3789835276357,0
170.3829726638945,12,5,0,64.25256967692857,1,0,0,0.3940772108962442,24.192953290719586,19.080722878216896,57,171.8539299515198,0
197.13449718798333,1,4,0,65.19092939156086,2,0,0,4.643864248072732,49.85514324504591,80.3577794231443,18,154.96193205482604,0
0.6976409181650647,6,4,0,31.011513465484718,1,0,0,1.0122961156997006,1.1215247325739204,70.37760834096325,49,718.8677533321688,0
71.48761593385558,19,4,0,78.69469959328688,1,0,0,0.5628150770826598,2.653378255016046,51.36628962041741,75,148.4041153991576,0
54.02733209186713,3,6,0,40.798474917330026,1,0,0,1.1898926964075744,30.033562923088798,112.92289494249744,66,295.53204151607963,0
25.11673382758245,7,7,0,48.67224764820056,3,0,0,0.7729025448481908,31.779183150838364,100.08314040179681,68,593.3759668453231,0
12.768039154564681,19,2,0,43.34725363298082,4,0,0,2.7284337744484155,1.0281628317140825,153.16570119737753,22,41.48228889314063,0
41.190857986243245,21,7,0,59.83084241754619,1,0,0,7.096143031740013,0.15112115351447397,105.0448550357736,47,451.37686424020904,0
286.31211226911495,20,5,0,39.239255137251554,4,0,0,1.1526266364882531,1.756637968524088,60.6969479890917,39,445.03911628765724,1
39.03838028814744,18,4,0,51.33831448474737,4,0,0,3.947043324590407,55.24661881045076,52.826318641946386,37,576.3685480375913,0
73.1452805760152,12,7,1,25.293123657079903,3,1,0,1.668790591860861,1.984504711760047,65.17083196140935,33,230.96066583696765,1
121.40869768808548,13,6,0,73.29330417003143,1,0,0,0.34213583067013303,6.98255418865816,60.00114152964065,24,297.991881407401,0
45.197449896696234,9,5,1,63.41481891900407,2,0,0,2.346387694725757,18.866267415717445,83.26350091561898,24,200.21588378168514,0
356.77981382916994,10,3,0,44.15480476196461,4,0,0,1.44076749072495,0.20612598135984844,33.83607868523001,67,825.5682892800891,0
328.2009864541398,1,7,0,40.617019399483794,2,0,0,2.1031131026502137,9.275766344088694,99.41859692138094,67,69.9821684485503,0
29.006129499220528,8,3,0,62.892564926353934,1,0,0,4.4088744786067116,3.2438125643266984,82.73589108114282,19,1647.7968210597812,0
68.76592784638473,16,4,0,35.854132387280764,2,0,0,1.1611896310804546,19.829314743175495,95.97392923366087,64,503.70456919571507,0
35.79304600790468,2,6,0,52.50730631530338,2,0,0,4.6288624284360465,3.3332281024474324,45.67560568917431,31,1089.7711764538335,0
33.52496763810817,23,6,1,73.22797574862813,2,0,0,2.777948010576462,11.60771946448222,87.4006631100817,48,277.76460068984545,0
3.758447776552253,5,7,0,33.77485761725615,1,0,0,1.3412256966290939,11.215318438299642,118.97529742608909,67,201.94248139180465,1
94.04920709825932,4,5,1,57.37201658240406,1,0,0,1.8487573811116402,2.5037800111382453,54.184782466993525,78,1154.9348312004363,0
69.85196328296385,4,5,1,56.31450533870984,3,0,0,0.7878077919879488,0.3541911625144456,53.36432877568381,58,52.05455442829968,0
5.285108738039248,21,6,1,48.05326362674634,4,0,0,8.22061861526115,5.263616414348846,101.35872400151796,31,62.27576286796796,0
32.662592101036935,14,5,1,39.92420831792127,1,0,0,2.2013357782379877,3.413545484850642,50.92846845387251,22,177.8711013133645,0
238.88609510893403,22,6,0,74.2959411378877,5,0,0,0.08967436525506758,16.55365363551361,73.00148050528192,28,1606.633066405762,0
27.386055214207705,16,7,0,38.048627284660675,1,0,1,0.7908966057052004,16.112605146416126,124.27198036977035,57,501.29019813291177,0
15.653086098546975,8,2,0,13.759221977407599,2,0,0,1.9526889626834352,6.106900708730945,53.789933242321226,22,403.9353593202102,0
67.22721094736363,2,6,0,62.81067183262068,3,0,0,0.11596444737815971,9.327052797730452,126.33326296622796,46,610.994286307197,0
424.40369826152596,19,3,0,25.97393300464332,3,0,0,0.04834808634571605,9.269966259603335,69.92654774137607,28,270.19120697187225,1
27.71448135597262,16,5,1,63.837622897101745,4,0,0,1.1957621471910915,17.553782553376415,46.36396019483449,22,709.5606619192645,0
111.51550102972934,9,6,0,76.69806495686888,1,0,0,0.8090016854010477,5.533894366687263,98.11112465367883,66,249.80331136150025,0
143.3887626239463,2,6,0,62.594997567973486,4,0,0,1.1535698026293217,3.221999240571301,83.23244403878202,71,875.3947152200645,0
27.133317233580577,17,7,0,71.42822603774982,1,0,1,0.6095026804357184,3.079322885720399,80.39540782660069,49,155.50611289132846,0
130.2748928492316,17,5,0,90.40098213859295,3,0,0,0.35997116727309464,7.682852076459699,56.93845218444904,53,162.55122071211807,0
45.8522799264304,16,2,0,69.33520925217894,3,0,0,2.336846855991963,5.9628947648415345,83.01358851356343,32,369.4733811890048,0
100.05037477317713,23,7,1,56.61146785250872,2,0,1,1.4454449648985543,5.800341809845376,17.971083377349494,36,281.7275880477772,0
100.38378271376382,2,2,0,82.67896367047297,1,0,1,0.4466726679145959,0.9556128432710481,86.56294210354312,39,522.2266303159323,0
76.73852499523488,2,7,0,85.0955108969317,4,0,0,0.7701177562099787,12.679914275323338,118.9174760055816,51,226.5069908043043,0
9.462915881162095,5,5,0,85.3754356651884,1,0,1,1.792034801651397,2.4046354008621806,27.037139074228797,73,131.04007431184846,0
180.3644794246297,12,1,0,40.15712969607995,1,0,0,0.14994143855136632,2.1934282100984324,67.79674351118332,34,317.25856777300646,0
38.68102936673966,23,5,0,22.91963283003192,3,0,1,0.3190539004963728,5.323188237467942,53.76080557555837,29,411.57839041616614,1
20.643210660755653,14,5,0,38.936156331302264,2,0,0,0.15213338724020223,2.584836479123338,34.66837898261403,42,76.92539380036654,0
4.1629759794345205,8,2,0,64.07283231586351,3,0,0,3.3460053645933328,8.767293731606596,18.413767389522945,73,406.77527710244317,0
89.37784045945834,3,2,0,53.18317890664211,1,0,0,2.7919560594142374,4.643609222384631,44.574922490235934,34,192.28499863585253,0
113.18517342673489,13,5,0,45.87038029646306,1,0,0,2.7992693525491847,5.9586026958173175,72.72870153840778,27,249.1619525205985,0
1.672694755847062,4,5,0,61.20962797609871,3,0,0,2.519854546228118,7.703939971907031,114.47411145405603,45,163.77873608331606,0
71.76305845494883,1,5,0,20.583898366534655,2,0,0,2.213604008068822,2.2757274884603023,34.31856470628483,74,1339.8066532517325,0
25.682414705495766,10,2,0,52.823385973830824,1,1,0,1.2963167137375298,1.6930854197537568,88.83178277408621,35,574.9574462024652,0
103.61243415476919,8,5,0,72.36915289695753,3,0,0,2.055999175267226,21.237855886314453,86.58924759851044,68,152.21768858310958,0
19.160422253913374,23,5,1,60.98631289116457,2,0,0,0.07823347107726894,5.686731623474265,130.15888880219825,35,517.8628798729728,0
117.4212527567719,2,4,0,63.83619643667457,2,0,0,1.9428904297983667,5.311875438125227,97.13094393191442,62,943.8238596621626,0
48.89587009811018,8,1,0,81.94745579905029,2,0,0,3.0090543456526118,0.3626173154424331,98.85798479091137,49,256.7731677178202,0
276.0343817804307,2,3,0,48.67713430252666,3,0,0,1.3877283165916914,6.891079544033674,100.979011991537,31,885.8534635115517,0
14.794441343927895,1,1,0,36.93816677299327,3,0,1,0.8848184141235338,8.078169411151507,52.273039540424186,73,83.86325882140962,0
41.713243399517175,11,4,0,73.79030085330083,3,0,0,0.6498729180338987,8.183496317837553,62.81532429258678,33,865.1855409642006,0
12.044428503699642,9,3,0,73.42241262067854,1,0,0,2.058930339063539,12.276890555654019,113.50604486812215,67,388.5843260754263,0
258.61903971507235,8,7,1,61.16583349511593,3,0,0,2.360520359012599,1.953847114691718,18.476004320175562,75,126.1410475947627,0
209.8333707160994,14,5,0,46.79257998835104,2,0,0,4.095383484601133,2.9065065330522555,59.53066783378608,35,261.39966546709803,0
29.83273700614889,7,4,0,50.0275930201597,2,0,0,0.8381164013943933,16.64583169959441,40.075722144140016,33,2211.1324184260575,0
107.87627390439145,4,7,0,24.46454095737827,1,0,0,2.937372983730464,29.406877438800212,87.02732126117813,34,765.2117511981473,0
169.94840726392212,10,5,0,72.25893060414406,4,0,0,1.648133456055446,1.4610467451212472,67.35174244066641,24,427.93466698269725,0
81.01323606865081,1,2,0,71.55302619058287,3,0,0,4.2883696084568825,6.884573042527045,98.77911424966153,29,61.17643115973633,0
75.42794101939461,23,6,0,23.766344990664322,1,0,0,1.5007565939255985,2.410227518252077,76.73014517865856,51,270.4805714621733,0
27.687704543790314,14,4,1,67.35264167812272,2,1,0,1.4580869376200798,0.6195324542318763,33.61723039088982,27,152.61864306556976,0
9.772614047494073,5,2,0,58.08203310018017,4,0,1,1.7249174623048544,3.9378855238457957,35.003970822124494,22,36.823851088464366,0
227.51232251945228,7,4,0,29.560517792184076,1,0,0,2.767119049532051,1.5512004555868997,79.81854444082744,38,390.666229026234,0
230.67744276484268,4,4,1,25.87999597855061,5,0,0,6.68720525967573,12.376436013662964,56.865950982991166,20,1099.949725094432,1
100.26699194828848,15,2,0,57.46986538803445,2,0,0,0.15281923150416296,7.6298057734242954,64.02098441667957,36,562.8887751863334,0
41.40465098113239,17,3,1,42.04591772186164,2,0,0,0.10983043314773575,1.5529154652361337,108.15246265367342,62,143.6280069341561,0
42.95676158116439,5,1,0,86.3989770109934,1,0,0,5.546788890529667,0.09284556819462378,102.77098030601655,61,426.17065338376307,1
129.4465429727118,4,5,1,69.05196789297813,1,0,0,1.509515985456912,16.510782053369464,133.93201521732072,52,1434.4113577675353,0
227.40973491072523,15,4,0,59.47386273464455,4,1,1,1.9085201324053063,1.938207067194615,70.50993365779806,23,641.715575829808,1
218.1132569396613,12,5,1,60.46158008004789,1,0,0,1.3171962699403499,9.319543742611923,60.76560096641402,31,584.74366062992,0
151.3562191930903,4,6,1,76.61734360734334,3,0,0,0.19667591353311137,4.108625175667901,92.54566893286729,21,1723.4871631537437,0
102.7310693567705,12,2,0,66.93036183454676,1,0,0,2.9228064666979314,8.806483805311485,63.17616592280075,62,801.9101384286174,0
8.789172619608406,16,5,1,59.99532876992045,1,0,0,2.75050821989016,3.7929109623270914,64.15816660922788,68,73.45223206273073,0
17.62942146834115,17,2,0,30.3947764740498,1,1,0,0.7470706304728714,0.9095320199359158,73.93695218204492,35,213.57559553375523,1
228.82305001775057,7,5,0,111.23893930812437,2,0,0,0.7312562233363529,2.522505916336474,129.58246867450637,46,1678.217670287488,0
93.24939469655895,12,1,0,27.936344853835337,5,0,0,3.6383605851444494,2.083270676274371,101.1189741538588,52,336.3835308044381,0
0.9239605610994409,18,1,0,43.74914525799671,1,0,0,0.15021719266517405,5.586501211111261,104.2646120683355,69,59.187668509270985,0
10.699690143594932,2,1,0,16.90543447180005,1,0,0,4.259031552219762,10.73774662474155,128.23563010424738,55,306.8029574528082,0
108.9162387290241,23,1,0,60.77596317538524,1,0,0,0.5932080160224101,3.0626170983213914,107.07598880225974,33,597.0000719613682,0
0.5074437051797003,7,1,0,53.02220874569615,2,0,0,1.7978092388789573,0.12143368456850209,46.05783169594888,37,3005.4708366658833,0
17.531581610419906,1,1,1,65.3055287672952,2,0,0,5.497562493322449,7.317577975304509,106.62147092423402,41,195.71107424581822,0
79.56978461389316,7,2,1,15.218687377911323,4,0,0,2.2671684907560365,9.307941228236448,110.42764571345772,52,360.8627129779144,0
